Word,DensityAtRadius0.550,DensityAtRadius0.525,DensityAtRadius0.500,DensityAtRadius0.475,DensityAtRadius0.450,DensityAtRadius0.425,DensityAtRadius0.400,DensityAtRadius0.375,DensityAtRadius0.350,SpearmanAtRadius0.550,SpearmanAtRadius0.525,SpearmanAtRadius0.500,SpearmanAtRadius0.475,SpearmanAtRadius0.450,SpearmanAtRadius0.425,SpearmanAtRadius0.400,SpearmanAtRadius0.375,SpearmanAtRadius0.350,IsNeologism
endoscopy,85,180,320,538,845,1218,1718,2338,3189,0.6181726241763528,0.5846613255832483,0.5617070294376283,0.5251747035962603,0.5085293611706058,0.483500960398204,0.4595172444467088,0.4344622123894924,0.4040353121180983,1
dataset,4,11,34,125,402,930,1833,3040,4654,0.4444446128551868,0.4025628993515531,0.4491445753430674,0.40490723278035545,0.41319396605992104,0.41628665029338763,0.4042424274281427,0.3919621225876723,0.38436951013705445,1
polymerase,91,230,435,738,1131,1636,2282,3100,4256,0.5116338760865213,0.5165140673420698,0.5042757297577187,0.46954956939677833,0.44833753580302893,0.4353727923493023,0.41649924837519603,0.3939060884312617,0.3843265866425483,1
high-efficiency,144,266,472,770,1182,1751,2480,3424,4684,0.5897802606993109,0.5527588733078198,0.5339189186687192,0.5091195843381333,0.49623652198436896,0.49079123780822004,0.4748453658852173,0.45329713980511604,0.43388888950562277,1
comorbidity,76,165,306,503,810,1247,1996,3066,4510,0.6216598777660183,0.5910730241457367,0.5965116767092823,0.572125727065878,0.5496645441978207,0.5245771373528008,0.4882802769000918,0.46660152196927773,0.44071224848181434,1
prion,406,681,1031,1411,1826,2364,3060,4007,5000,0.5442255884899384,0.5163969890468815,0.4894978425071545,0.47277141735422773,0.45213491463303035,0.42487028367157004,0.4051894647156929,0.37889818201360764,0.35928767637528175,1
koi,0,2,4,22,72,197,487,1058,2132,NaN,0.8053314673909255,0.3659073278443079,0.12698621168957097,0.09498360512507707,0.08317552972376965,0.0890009692024634,0.10160888507221198,0.14054260079332084,1
geoengineering,0,0,13,46,165,489,1051,1962,3346,NaN,NaN,0.507576163204148,0.48297048290182193,0.4974789045599611,0.4759581002389123,0.45434527809538827,0.4205327103191806,0.3913540846722612,1
timeframe,3,10,46,163,421,916,1738,2918,4526,0.2241765278382645,0.45697868661140273,0.5369486222849523,0.4191625776842569,0.41678241258915766,0.40860096446975314,0.3957936252334754,0.39082156863639456,0.38050990939076484,1
frizz,1,2,6,18,58,196,497,1213,2575,0.9566563467492261,0.5860168758530498,0.49703222468186214,0.521846898237705,0.4526838663435613,0.3658805530673052,0.3343379268620344,0.29254429376948005,0.28077594187670335,1
megawatt,2,3,9,13,31,55,133,309,668,0.7864648861375478,0.5944322253480833,0.691481246220236,0.6539205710541174,0.6146350539737716,0.5763458344388355,0.5501257451966053,0.52701773919985,0.5035212640232763,1
synch,0,0,2,8,16,39,187,617,1559,NaN,NaN,0.007182692686411529,0.2404799291565676,0.290604152271641,0.34868154788843725,0.37193027095424763,0.34015078656083747,0.3319854813226388,1
jaw-dropping,1,1,1,1,3,15,53,201,591,0.8800839175462015,0.8800839175462015,0.8800839175462015,0.8800839175462015,0.7882643858626374,0.52715813403927,0.48032773516852484,0.4774221762797018,0.42382698824694115,1
off-trail,5,9,25,73,142,272,543,1004,1871,0.3247025238354647,0.4507012259212115,0.24947242514573242,0.2434740041650727,0.25606857690778967,0.2702393777741141,0.26635225432148585,0.2464623387605514,0.24159856269079408,1
bridewealth,3,7,19,40,96,273,680,1487,2864,0.18310935742286513,0.06712027082647146,0.008362915546071633,0.09670765605761358,0.08909069436561658,0.11452429374203835,0.14656971101762845,0.1739872281844214,0.19629136404820535,1
poblano,368,515,731,1077,1643,2567,3964,5000,5000,0.38658261343858924,0.32260664417888174,0.28904889428414854,0.24775942176677332,0.22460858473093495,0.19886284723668318,0.1856252362594093,0.18755408147184197,0.18755408147184197,1
bluefin,13,26,52,96,142,272,538,1020,1913,0.5061348008380604,0.44685663165682665,0.4197824297989942,0.38755005908090684,0.3648788223170263,0.34158927288017793,0.3329727107467874,0.32802253116004204,0.32547068296476045,1
gelato,141,226,357,545,804,1240,2054,3412,5000,0.5665777089062628,0.5360347104916034,0.45029613984292294,0.3772976800809935,0.33385873598315463,0.27930556954473784,0.2294946990343359,0.19750578112326342,0.1883713012420967,1
hip-width,32,113,254,533,1029,1854,3173,5000,5000,0.33846842784890846,0.35162433256800574,0.3222464443111207,0.31017447570575507,0.29042545551939186,0.28321238373381225,0.27802535031106573,0.2696579687957628,0.2696579687957628,1
speakerphone,21,33,50,77,122,199,363,729,1465,0.815243859008393,0.7517754247328892,0.7027578656786474,0.6745505928000961,0.6622412535126857,0.6224605900415209,0.5647961801323163,0.5166829785214674,0.4818268885545616,1
on-task,0,0,2,9,41,180,505,1226,2441,NaN,NaN,0.5124520415876554,0.5366403115963853,0.485184008305914,0.4534340260254148,0.4348068351802674,0.41404229997819164,0.39292361491488753,1
biopic,17,37,63,121,240,425,730,1244,2091,0.7555869701513289,0.7258331928368376,0.7212100687801216,0.652062893950594,0.6194344143348629,0.5737069669171143,0.5290025888907152,0.4856325104897933,0.44153693255400317,1
essentialist,151,297,540,854,1399,2100,2994,4164,5000,0.5006241313363583,0.4922045887988899,0.4477539557126238,0.41493391732319324,0.3751163115082369,0.33872281670454696,0.3155343950550567,0.2953861236515718,0.2805307790973463,1
emirate,9,21,64,128,230,440,840,1501,2519,0.5256671185560458,0.4748925114234521,0.4165285682601011,0.4224645446977891,0.3983268144836689,0.38179205282345896,0.360472758770227,0.3406800423253557,0.31680287321111694,1
avoidant,0,1,7,27,80,271,697,1555,2901,NaN,0.532485694882001,0.5899687208211797,0.5713429257545203,0.4699966565427335,0.46984703575341064,0.42396386615411524,0.3976080515592009,0.37394875740568656,1
carpal,54,110,200,333,527,805,1171,1804,3007,0.5612022543687398,0.55041719793101,0.551843468239823,0.5302984391575775,0.5079913813867843,0.475739579567393,0.45596733931104266,0.42024600471736206,0.3981155138024735,1
head-to-toe,28,67,123,212,327,490,702,1036,1685,0.5291863387615281,0.46604856161684144,0.4491824466477567,0.4595750512614792,0.4223715167267862,0.397810198737761,0.38822913245242785,0.36876650395829413,0.344219372994242,1
fascia,266,442,682,1034,1596,2297,3322,4726,5000,0.2698238393961729,0.26453972501635037,0.2750211900893383,0.2732987534297749,0.2722274082044395,0.2679785307151732,0.2721094153833193,0.2682044216647017,0.2673859514523294,1
toolkit,2,3,12,32,85,239,560,1159,2134,0.3973597071195132,0.44694603183725884,0.5079936038077619,0.5373063727273428,0.5557768996049158,0.5191788718519745,0.47864130824728374,0.4815971705357798,0.46013768406041566,1
two-factor,8,31,112,304,642,1169,2023,3270,4974,0.5459469597826119,0.3876030869297145,0.40100130764818187,0.4280536186271675,0.40158519352730965,0.3908131456134627,0.36830912310508357,0.35571660745405004,0.345148841577211,1
creatinine,262,470,721,1023,1383,1825,2366,3097,4111,0.5657045846360746,0.5340168699612822,0.518455697969505,0.49294842738747435,0.46922435989989114,0.45011882552062404,0.42724193654679954,0.4057283683250935,0.381316574025012,1
bowhunting,0,0,1,1,5,16,58,184,526,NaN,NaN,0.4531334140512893,0.4531334140512893,0.17983967794475347,0.307007650030797,0.38297330588056033,0.3907783580285022,0.3871280601441526,1
impulsivity,17,46,120,276,526,1000,1686,2671,3955,0.4913443668072502,0.4081302822949962,0.4234267941861376,0.3930317349054703,0.39497914870215484,0.3757570324176057,0.34369574538019837,0.32186181843815753,0.29745126924648757,1
sociopath,85,157,277,497,910,1582,2604,4020,5000,0.20991419991757174,0.21038010746974908,0.25248945777224074,0.2456084887870349,0.23436175708164744,0.23973498182806588,0.23912693831447482,0.23429181515222486,0.23196626491497527,1
brulee,415,571,808,1212,1939,3171,4871,5000,5000,0.3615323259058037,0.3207723600159576,0.2806110159959424,0.21999875091444931,0.18028455682860067,0.1614874228172679,0.1545210091213526,0.1558151305093911,0.1558151305093911,1
obra,777,1007,1243,1474,1709,2000,2401,2993,3890,-0.1225572792054242,-0.11705320555681706,-0.09320268619272433,-0.0703220000389421,-0.05362332467585134,-0.035951879045329635,-0.01159876091114519,0.015924069634564674,0.049237555886865396,1
stormwater,32,61,109,236,445,895,1621,2755,4269,0.5238298853165815,0.5084176446024153,0.4751162931551392,0.5005633562307545,0.47381187655336837,0.4546323938384736,0.42913559918088423,0.41563555209576986,0.3992768767051529,1
hoisin,732,1012,1433,2046,2999,4518,5000,5000,5000,0.3042758413352632,0.29773900327061653,0.2751282427649002,0.2620867299898646,0.25170510445276334,0.24016377867142952,0.23529490214292353,0.23529490214292353,0.23529490214292353,1
confit,452,620,801,1122,1648,2511,3905,5000,5000,0.3436845718987175,0.31902869480655965,0.27702254768220275,0.23874958580336883,0.20971310214547,0.21025327401783098,0.2018071798033994,0.19607698796292214,0.19607698796292214,1
nanosecond,2,2,7,34,114,371,890,1918,3693,0.7836311198556647,0.7836311198556647,0.5840257768960336,0.5177942948473674,0.4531630428397732,0.41847394742114835,0.3807059623559319,0.3497082371147042,0.33072547566272653,1
sunroof,43,102,265,538,1020,1781,2799,4124,5000,0.6019470983972799,0.5538388972276559,0.5373934117039818,0.5005184588146191,0.4533330192728111,0.4194443721253241,0.3873739515200567,0.36129932279466914,0.3490692762198917,1
hoodie,163,244,341,481,676,992,1604,2651,4264,0.5074519381441897,0.4924263752030283,0.46071082502114935,0.4422992736834829,0.4155557939946888,0.39470206547066344,0.37626509777534306,0.3466984609486816,0.3203838287583217,1
conflation,15,60,217,501,974,1613,2569,3769,5000,0.45373670454061993,0.43488243044345926,0.3922706442219427,0.3740367719191945,0.3587125759168354,0.32266374659937136,0.28836808199157504,0.2724854551757136,0.25466428928251006,1
bodybuilder,7,21,52,126,276,541,1007,1830,3080,0.5049326784629113,0.6795718499189349,0.6956160156411515,0.6477108641419743,0.6326672944463503,0.5942542675632532,0.5449196609426149,0.5005405210191237,0.4485166868512598,1
rebar,102,213,451,848,1418,2249,3372,4821,5000,0.3570610530126648,0.33629390641763346,0.263921590228188,0.26139192176724063,0.2589483373666462,0.26004953947741105,0.26928611667531777,0.27511782022907355,0.27715876526833416,1
duvet,285,458,711,1097,1706,2605,3869,5000,5000,0.33734641563007717,0.3301417822321565,0.32089654485574365,0.2999689900448838,0.2792705512113349,0.2558590331906677,0.23303228902982834,0.22319897857569584,0.22319897857569584,1
victimhood,78,224,496,901,1559,2341,3365,4555,5000,0.3214444696651755,0.2956725829241932,0.2963038850935544,0.2767701901904914,0.26130978384102954,0.2469737637758092,0.22900713054635052,0.2155413824678264,0.2123645269311583,1
cada,1625,1857,2116,2437,2851,3414,4295,5000,5000,-0.0525869759521226,-0.04386859444415682,-0.028955445818477886,-0.017884041091230044,-0.0005953527220618003,0.019249778168134005,0.04849535722067278,0.06516780117779543,0.06516780117779543,1
ischemia,799,1101,1437,1888,2432,3190,4131,5000,5000,0.47907028641220517,0.4655684130692844,0.4416168580174544,0.4196166613770795,0.403882450532192,0.3844325330462527,0.36482011357742017,0.35051175020477565,0.35051175020477565,1
globalism,69,141,279,545,961,1542,2308,3264,4545,0.6859453502460012,0.631802527624961,0.5906132357450901,0.5508627225400935,0.4979543612721476,0.46772073472315506,0.42657061713162686,0.39289118365919157,0.3600512841542083,1
sockeye,32,52,92,169,319,600,1102,1925,3104,0.3666302993931559,0.33569469666312657,0.3313707013419013,0.28685831232735826,0.23627627318245567,0.21555910860972896,0.19523758175619554,0.20016372886203007,0.20450981192978088,1
interleague,19,33,55,77,137,201,302,525,1073,0.8162299240457613,0.7593797910840167,0.7085211872609832,0.7138590618954946,0.6921628123529783,0.6747423958733484,0.6380016974099683,0.5851089209480491,0.5139537474378755,1
estaba,1778,2039,2355,2754,3237,4010,5000,5000,5000,-0.04069357304853372,-0.028263185443030844,-0.019154692807256176,-0.0008140677064494238,0.014734289083266669,0.04495985645623049,0.07311396633569697,0.07311396633569697,0.07311396633569697,1
soymilk,626,876,1182,1627,2225,3081,4417,5000,5000,0.3748726643049575,0.3724288854214924,0.35934609694344616,0.34951832431714014,0.32870953442382383,0.3148210019386621,0.3012320275055405,0.2966629105931563,0.2966629105931563,1
narrativity,128,247,446,765,1266,2014,3087,4512,5000,0.4590501234765656,0.40934045967082916,0.3628040701585426,0.32162809452781693,0.2941709077608806,0.2678998922247732,0.2569484175509771,0.2464255514138211,0.24176156645755864,1
hagfish,9,19,49,127,249,505,1046,1986,3507,0.38426369010975936,0.28854470079084044,0.3794743892918431,0.27030144920054255,0.2126050974701111,0.18942905782209649,0.17687329882186692,0.2007781869723835,0.22617444434865033,1
wakeup,0,0,0,1,6,44,169,544,1474,NaN,NaN,NaN,0.8721396201962416,0.5164388611281397,0.4807320715231278,0.3889443924892169,0.3443858642501513,0.33637238392975116,1
buy-in,4,12,83,228,477,936,1673,2680,3994,0.5702423795444493,0.6274542904822799,0.5660307249381346,0.5403183929795822,0.5326565595201391,0.4835983083032691,0.4496244050555898,0.42681938858844637,0.4105986399634841,1
neuropathy,511,698,944,1259,1649,2197,3003,4279,5000,0.523630748911925,0.5094676229105177,0.4865495716100865,0.4693835025578555,0.44192166980565684,0.4178290201020929,0.3880271574458241,0.3528807667979044,0.3394911806764554,1
drop-offs,12,33,94,247,526,986,1802,2885,4499,0.10247336542708148,0.07219180504560248,0.15146772510206452,0.2114884502994857,0.22794122455404944,0.22701736946322496,0.249520606551505,0.2669729720067383,0.2707973583525375,1
crankset,4,17,59,208,577,1235,2293,3696,5000,0.8095854919999215,0.4628550505991125,0.35604622887424314,0.26023574781749925,0.18214654037826863,0.16914121922069197,0.18178786193564725,0.19547570083447852,0.20878970734828212,1
airbag,13,34,86,179,328,601,1052,1820,3030,0.7301157014162233,0.6461821795619154,0.6333471441578354,0.6111745928266054,0.589423104999036,0.5676302644421726,0.5474778393729618,0.5119466090168534,0.48015714799015374,1
reticle,109,217,379,636,1052,1696,2690,3993,5000,0.34461835091949056,0.33433819752324134,0.3291272591153812,0.3329525257594323,0.331649388630304,0.3314914824671697,0.3216172020176311,0.30781806280210566,0.3047904596203639,1
telomerase,71,188,394,701,1126,1726,2463,3528,4874,0.5875537404036079,0.5328142641014998,0.49113977414500426,0.47386467514966313,0.46129035596413137,0.43174563160569535,0.41153152138941573,0.3877242638626345,0.35973201238514413,1
bronzer,21,55,130,309,611,1159,2157,3595,5000,0.43311898402103094,0.4042444300621326,0.2885517033208228,0.31424870466094007,0.2849928914311206,0.2630866830257423,0.2465959656353661,0.23654085137716097,0.23152347528396755,1
surrogacy,0,1,4,24,71,194,570,1297,2543,NaN,0.49718817966741136,0.743310018851232,0.5296041188392463,0.3875065938666292,0.37602283710030004,0.35091858967629547,0.33574283262909166,0.32342166368761777,1
birthweight,19,69,177,355,660,1104,1682,2593,3960,0.5814363443098095,0.5836305953027127,0.5635236831657161,0.5509078657404847,0.5078860140500899,0.4752849186997681,0.44036486146905734,0.4056085474358028,0.3761029204808277,1
mentorship,1,3,12,38,104,243,533,1128,2228,0.7431435119964552,0.7230398868631479,0.5719973944491693,0.5098024056843705,0.5206633373905838,0.5093991329761463,0.4850645409904273,0.4587495980628782,0.42694346399084787,1
hantavirus,130,245,389,630,981,1472,2098,3066,4399,0.5797171148773487,0.532104908017958,0.47241055067234167,0.4414269292539526,0.4190594775742436,0.39492197565901616,0.37637063270969406,0.36021240060395243,0.33486143198160667,1
turn-on,2,10,31,77,210,571,1278,2449,4231,0.6583740299449554,0.48051411227871627,0.5376242597473108,0.4765064465308278,0.4302692885661866,0.3941914114359248,0.3527198955249661,0.3259571491278337,0.31181891329067346,1
porcini,584,804,1144,1669,2406,3543,5000,5000,5000,0.26059157419618145,0.2410291099737924,0.21481130605557758,0.20524903260726157,0.19991062291072553,0.19121073819994072,0.17832613176327927,0.17832613176327927,0.17832613176327927,1
representativeness,26,87,208,485,936,1686,2722,4045,5000,0.30758705204872394,0.3888398557349247,0.39395523796928644,0.3905351990005112,0.36930973329791217,0.3427570575880428,0.33821191991837907,0.326420793103635,0.325682487538371,1
faceup,16,48,122,277,570,1089,1850,3009,4638,0.5022296234357253,0.43256692927418666,0.4395962346185515,0.3845991250626751,0.3379728488643972,0.3203302012070716,0.3097481028017507,0.3028039577730438,0.29876151881890467,1
voice-mail,3,6,16,28,51,93,163,374,844,0.8316336245643502,0.7700810115250024,0.7166563874570149,0.6749991539096213,0.6562282648971763,0.6278935314453793,0.5904109064479901,0.5649103434029668,0.5208534107766468,1
antiterrorism,19,48,112,250,461,799,1261,1961,2996,0.6628802529611345,0.5983223172357595,0.6035487428511489,0.5801343405970486,0.5687541527717843,0.5253544875270805,0.4939015069984287,0.46075952757794053,0.4201516865360068,1
screener,0,0,0,1,16,67,252,721,1665,NaN,NaN,NaN,0.9525283797729618,0.6617286640455136,0.6189158312288893,0.5806632393163155,0.5315747026315016,0.5138267105414,1
suppl,237,480,846,1366,2031,2915,4148,5000,5000,-0.002136786796775625,0.0013624798104256157,0.010342313072046678,0.026550154151347326,0.060809043808442514,0.10428762778042969,0.15120232457801522,0.1738667213040634,0.1738667213040634,1
linearity,134,327,645,1135,1870,2785,3945,5000,5000,0.3337123773732567,0.33478424467227486,0.3191944758136837,0.3081766196443763,0.30161170622297107,0.3008395829601936,0.29307706547007883,0.28379903136279355,0.28379903136279355,1
polycarbonate,185,405,713,1141,1728,2539,3553,4821,5000,0.4359398600349444,0.40611135931402376,0.40217800101142515,0.3892909674034954,0.3767368049277961,0.36253627099092517,0.35901945214520625,0.35071721745298673,0.3515081019632813,1
drow,31,99,255,612,1300,2361,3853,5000,5000,-0.12840948377175682,-0.06624482286792106,-0.02989435419971478,-0.009081612063497037,0.022745450395348685,0.06810183276511383,0.09244878422015182,0.10983098827265492,0.10983098827265492,1
subtype,228,492,881,1317,1950,2722,3738,4993,5000,0.4627598117911256,0.457956570514346,0.4421393575178833,0.43063414960082225,0.40030888770924944,0.3816388729146039,0.3617555096608151,0.3354380005249047,0.33563413149701554,1
